95;42;99;52;2485
98;46;99;51;2485
97;45;100;51;2485
96;42;100;52;2485
0;50;2;55;2485
5;49;8;55;2485
7;49;10;53;2485
5;48;10;54;2485
5;45;11;56;2485
8;48;16;60;2485
9;47;19;61;2485
11;45;20;59;2485
18;48;23;56;2485
17;45;23;56;2485
29;47;34;55;2485
27;45;34;56;2485
32;47;35;55;2485
31;45;37;56;2485
34;46;40;57;2485
38;49;42;56;2485
41;50;42;53;2485
38;48;44;57;2485
42;50;44;53;2485
42;49;45;55;2485
39;45;47;56;2485
48;50;49;53;2485
46;48;51;54;2485
51;51;52;52;2485
54;49;60;56;2485
56;50;60;55;2485
60;50;62;53;2485
60;49;64;56;2485
59;49;65;57;2485
62;49;65;54;2485
60;50;67;58;2485
63;50;67;56;2485
61;49;67;59;2485
66;51;69;54;2485
66;49;69;56;2485
70;50;73;53;2485
70;49;73;55;2485
71;49;78;58;2485
92;49;96;54;2485
92;49;96;56;2485
91;48;97;57;2485
96;49;97;55;2485
98;50;99;55;2485
97;49;100;56;2485
96;47;101;58;2485
4;50;9;58;2485
3;48;9;59;2485
12;52;18;60;2485
9;48;20;62;2485
17;51;22;57;2485
16;48;23;59;2485
17;49;23;57;2485
24;49;29;57;2485
27;52;31;56;2485
29;51;34;59;2485
27;49;34;61;2485
31;49;37;60;2485
35;51;40;59;2485
34;49;41;59;2485
38;52;41;56;2485
41;52;42;56;2485
43;53;45;56;2485
42;52;46;58;2485
40;50;46;60;2485
45;53;47;56;2485
44;52;49;58;2485
43;49;49;60;2485
49;52;50;56;2485
48;52;51;57;2485
50;52;53;57;2485
55;52;58;56;2485
54;50;60;58;2485
62;54;65;57;2485
61;52;66;58;2485
60;50;67;60;2485
66;53;69;58;2485
71;54;73;57;2485
70;52;74;59;2485
71;51;78;60;2485
74;52;78;56;2485
77;52;80;56;2485
76;51;81;57;2485
79;52;82;57;2485
83;50;89;60;2485
86;53;89;58;2485
86;51;89;57;2485
85;49;92;59;2485
89;51;94;59;2485
92;52;96;60;2485
93;51;98;60;2485
96;51;101;60;2485
9;53;15;61;2485
12;54;18;60;2485
9;52;19;63;2485
27;51;33;63;2485
28;53;34;64;2485
30;53;36;64;2485
34;54;39;60;2485
34;52;40;62;2485
37;54;42;60;2485
36;52;42;61;2485
41;57;42;60;2485
39;56;44;62;2485
38;53;45;63;2485
42;56;46;63;2485
45;55;48;60;2485
43;55;48;61;2485
42;55;49;63;2485
49;56;52;60;2485
53;56;55;59;2485
52;55;56;60;2485
54;57;56;59;2485
54;55;57;60;2485
53;52;60;62;2485
58;57;60;59;2485
56;55;60;61;2485
55;52;61;63;2485
60;56;62;59;2485
60;54;63;60;2485
59;52;65;63;2485
62;53;67;60;2485
61;52;67;61;2485
71;56;73;59;2485
70;55;74;61;2485
69;53;75;63;2485
77;56;80;60;2485
76;53;81;61;2485
79;56;82;60;2485
85;55;89;60;2485
87;56;90;60;2485
87;56;90;62;2485
85;54;92;63;2485
90;53;95;61;2485
92;52;96;60;2485
96;53;100;63;2485
27;55;33;66;2485
28;55;34;66;2485
30;56;36;67;2485
34;57;40;67;2485
41;58;44;64;2485
40;57;46;67;2485
42;60;45;64;2485
41;58;47;67;2485
42;60;49;66;2485
49;60;50;63;2485
48;58;51;64;2485
45;57;52;67;2485
51;60;52;63;2485
64;59;67;63;2485
64;58;67;64;2485
70;59;73;63;2485
70;57;74;65;2485
72;58;75;63;2485
70;54;77;67;2485
74;59;78;63;2485
77;59;80;63;2485
79;59;82;63;2485
78;56;84;65;2485
81;56;86;66;2485
89;59;92;63;2485
92;59;96;63;2485
95;60;98;64;2485
98;58;99;63;2485
96;57;99;63;2485
39;59;45;70;2485
43;62;48;67;2485
46;62;51;68;2485
45;60;51;70;2485
70;57;77;71;2485
77;63;80;67;2485
76;63;81;69;2485
74;60;82;71;2485
78;62;83;68;2485
78;60;84;70;2485
81;59;87;68;2485
85;63;88;67;2485
87;63;90;67;2485
89;63;92;67;2485
92;62;96;67;2485
97;62;100;68;2485
95;60;101;70;2485
38;61;45;74;2485
42;60;48;71;2485
42;61;49;70;2485
85;66;88;70;2485
85;65;89;71;2485
84;62;90;73;2485
86;63;92;72;2485
88;65;92;71;2485
86;63;94;72;2485
91;65;96;71;2485
89;63;97;73;2485
95;67;98;71;2485
94;65;99;71;2485
93;64;99;72;2485
96;66;99;72;2485
95;63;101;73;2485
94;68;99;74;2485
97;67;99;72;2485
96;67;99;74;2485
16;87;21;95;2485
16;84;24;98;2485
16;85;23;98;2485
16;85;25;98;2485
0;-1;6;10;2485
-2;-3;9;16;2485
5;0;11;11;2485
10;0;18;11;2485
9;-1;20;15;2485
13;0;24;16;2485
18;-1;26;12;2485
16;-2;27;14;2485
23;0;31;13;2485
29;-1;37;12;2485
56;-1;63;12;2485
63;0;70;13;2485
60;0;71;14;2485
67;0;75;11;2485
66;-1;77;13;2485
74;-1;81;12;2485
73;-1;84;15;2485
78;-2;86;13;2485
76;-2;89;16;2485
85;-2;92;11;2485
82;-4;93;15;2485
88;-4;97;15;2485
93;-1;99;12;2485
92;-4;101;15;2485
1;3;7;17;2485
1;2;10;20;2485
4;5;12;19;2485
3;3;13;20;2485
31;5;41;21;2485
63;2;72;16;2485
67;4;76;20;2485
89;2;96;18;2485
94;2;100;16;2485
93;1;101;18;2485
2;10;9;24;2485
2;7;11;27;2485
31;9;38;23;2485
53;9;60;23;2485
67;10;73;23;2485
67;9;74;23;2485
94;7;100;21;2485
92;5;100;23;2485
1;13;9;29;2485
0;11;11;31;2485
23;16;31;28;2485
22;14;33;30;2485
32;14;42;28;2485
55;16;63;30;2485
56;15;66;29;2485
63;15;73;31;2485
68;13;76;27;2485
89;16;97;33;2485
93;20;99;32;2485
92;18;99;35;2485
0;20;8;38;2485
-1;16;10;42;2485
2;17;13;41;2485
7;20;18;39;2485
21;24;32;40;2485
29;24;37;37;2485
28;23;38;40;2485
40;24;51;35;2485
58;23;66;35;2485
63;22;73;38;2485
67;22;76;38;2485
72;21;83;38;2485
92;23;99;40;2485
4;28;12;45;2485
3;25;14;50;2485
6;27;17;48;2485
23;30;32;44;2485
30;32;36;45;2485
27;31;37;46;2485
64;31;72;42;2485
67;30;78;45;2485
72;29;83;45;2485
79;28;90;42;2485
89;28;96;42;2485
89;27;96;45;2485
93;27;99;42;2485
92;25;99;44;2485
0;37;8;52;2485
4;38;12;54;2485
2;36;13;56;2485
6;36;17;56;2485
13;37;23;54;2485
19;36;28;52;2485
23;39;32;53;2485
29;36;37;52;2485
33;38;41;50;2485
64;38;72;49;2485
67;35;79;54;2485
74;38;81;49;2485
71;36;84;53;2485
78;36;89;52;2485
87;31;95;51;2485
93;32;99;49;2485
92;31;100;51;2485
2;42;8;56;2485
4;42;10;56;2485
3;39;13;58;2485
9;43;16;57;2485
6;40;17;59;2485
11;39;22;58;2485
19;42;28;57;2485
23;42;31;56;2485
34;45;41;57;2485
33;44;42;58;2485
39;45;47;55;2485
44;45;52;54;2485
63;45;71;56;2485
68;45;76;56;2485
66;42;80;66;2485
71;44;84;64;2485
76;44;85;61;2485
83;40;92;59;2485
88;42;94;56;2485
86;38;96;59;2485
94;42;100;56;2485
92;38;101;59;2485
0;48;6;63;2485
4;45;12;61;2485
4;42;13;63;2485
7;47;16;61;2485
5;43;18;62;2485
13;47;20;61;2485
10;45;21;63;2485
19;48;27;60;2485
23;46;32;62;2485
29;48;38;65;2485
34;48;45;63;2485
38;50;49;64;2485
43;52;51;61;2485
41;50;52;64;2485
53;51;61;60;2485
68;52;78;64;2485
65;48;81;71;2485
74;51;81;62;2485
70;49;84;69;2485
77;50;85;61;2485
74;48;86;65;2485
85;51;91;62;2485
82;48;92;65;2485
89;52;96;63;2485
93;51;99;63;2485
30;57;38;68;2485
34;59;42;68;2485
32;56;45;71;2485
39;56;50;70;2485
40;56;51;70;2485
67;56;78;69;2485
64;52;81;74;2485
72;57;81;70;2485
68;54;84;74;2485
76;57;85;70;2485
72;54;86;73;2485
84;58;92;69;2485
89;56;96;67;2485
29;66;38;75;2485
33;64;41;74;2485
40;63;48;73;2485
38;60;49;74;2485
42;63;50;74;2485
41;60;52;76;2485
63;60;74;74;2485
61;53;78;77;2485
67;59;78;73;2485
64;53;81;77;2485
72;60;83;74;2485
68;55;85;77;2485
76;62;85;76;2485
72;58;88;78;2485
71;67;84;82;2485
69;61;85;83;2485
9;-2;23;20;2485
88;-5;102;20;2485
9;7;21;29;2485
9;18;21;45;2485
77;20;91;45;2485
86;20;100;43;2485
26;30;43;56;2485
1;39;13;69;2485
7;40;21;68;2485
72;44;91;70;2485
23;-1;26;5;2345
20;-2;27;8;2345
25;-1;30;5;2345
57;0;62;6;2345
67;-1;73;5;2345
66;-1;74;7;2345
90;-1;96;7;2345
5;0;11;8;2345
13;2;17;8;2345
25;2;30;8;2345
73;2;78;9;2345
31;5;38;19;2345
34;5;39;14;2345
38;5;42;15;2345
38;5;43;15;2345
44;5;49;13;2345
53;4;58;12;2345
57;3;62;13;2345
76;5;82;18;2345
23;5;29;19;2345
41;6;45;16;2345
56;7;61;15;2345
0;12;3;20;2345
-1;9;5;23;2345
9;12;13;18;2345
23;11;27;19;2345
38;9;43;18;2345
80;13;83;17;2345
1;15;4;23;2345
2;16;7;26;2345
3;20;8;27;2345
7;21;10;27;2345
5;20;12;29;2345
15;22;20;28;2345
14;20;20;31;2345
74;23;78;29;2345
12;24;16;31;2345
23;25;26;30;2345
26;29;32;37;2345
7;32;10;38;2345
9;33;13;39;2345
19;31;23;38;2345
25;31;31;39;2345
29;31;37;42;2345
5;34;8;41;2345
13;32;18;42;2345
31;34;36;42;2345
2;39;5;47;2345
1;38;7;50;2345
5;38;12;47;2345
9;40;13;45;2345
12;38;15;45;2345
10;38;16;47;2345
16;39;19;45;2345
34;39;38;45;2345
4;43;7;49;2345
13;42;16;49;2345
30;42;34;49;2345
9;45;13;52;2345
31;46;34;51;2345
34;45;38;51;2345
42;45;47;51;2345
63;45;67;52;2345
23;49;26;54;2345
23;48;27;56;2345
26;48;29;54;2345
45;45;51;55;2345
94;47;99;56;2345
9;52;15;60;2345
11;52;17;60;2345
31;50;36;58;2345
52;52;56;57;2345
63;52;68;59;2345
89;53;92;60;2345
16;55;21;61;2345
27;54;32;62;2345
31;55;35;63;2345
48;55;52;63;2345
66;54;69;60;2345
75;56;78;60;2345
27;57;32;63;2345
29;56;34;64;2345
31;56;36;64;2345
34;58;39;64;2345
36;56;42;66;2345
50;58;53;64;2345
49;57;55;67;2345
60;60;62;63;2345
63;58;66;64;2345
69;55;75;67;2345
28;58;34;70;2345
41;61;44;67;2345
65;62;67;67;2345
64;61;67;67;2345
63;58;69;70;2345
72;61;75;69;2345
74;62;78;68;2345
42;63;48;70;2345
44;63;49;70;2345
78;64;82;72;2345
76;61;84;75;2345
88;66;91;70;2345
80;65;88;76;2345
18;46;27;62;2345
63;51;71;63;2345
74;64;89;83;2345
66;18;83;45;2345
1;31;13;60;2345
86;31;100;56;2345
59;45;79;74;2345
23;0;25;3;2213
26;0;27;3;2213
29;0;32;3;2213
28;0;33;5;2213
27;-1;34;7;2213
31;-1;36;5;2213
31;-2;37;8;2213
35;0;38;3;2213
44;-1;50;7;2213
47;-1;52;5;2213
46;-1;52;7;2213
50;0;53;3;2213
49;-1;53;5;2213
53;0;55;3;2213
52;0;56;6;2213
51;-1;57;10;2213
55;-1;58;4;2213
58;0;60;3;2213
60;0;63;5;2213
65;0;67;3;2213
63;-1;68;5;2213
71;0;74;5;2213
74;-1;78;4;2213
77;0;80;5;2213
79;0;82;5;2213
87;-1;93;7;2213
5;2;9;7;2213
14;2;16;7;2213
23;2;26;6;2213
22;2;27;8;2213
20;0;27;11;2213
26;3;29;6;2213
27;2;31;7;2213
27;2;32;9;2213
26;1;34;13;2213
34;2;39;9;2213
34;2;40;13;2213
36;1;42;12;2213
38;1;46;13;2213
48;2;52;8;2213
47;1;53;9;2213
49;2;53;9;2213
48;2;54;13;2213
52;2;56;7;2213
52;2;56;9;2213
51;2;57;13;2213
54;2;57;9;2213
58;2;61;7;2213
67;2;70;6;2213
74;2;78;7;2213
76;1;81;7;2213
76;0;82;9;2213
81;2;86;8;2213
88;2;91;7;2213
92;2;96;7;2213
95;1;99;10;2213
5;6;8;11;2213
7;6;10;11;2213
13;7;16;12;2213
15;5;18;10;2213
17;6;20;11;2213
20;6;23;11;2213
25;6;28;11;2213
27;5;31;10;2213
28;5;33;14;2213
31;6;36;16;2213
42;5;46;14;2213
41;3;47;16;2213
48;6;51;11;2213
48;5;52;13;2213
47;5;53;16;2213
50;7;53;12;2213
52;7;56;12;2213
52;3;59;14;2213
57;5;60;12;2213
67;7;70;12;2213
70;6;73;13;2213
78;6;79;11;2213
76;6;81;13;2213
79;6;82;11;2213
81;6;86;13;2213
85;6;87;11;2213
85;6;88;13;2213
87;7;90;12;2213
1;10;2;13;2213
0;7;3;15;2213
-1;5;4;17;2213
12;9;15;13;2213
16;9;19;14;2213
23;7;27;15;2213
26;9;29;15;2213
31;9;36;17;2213
38;9;43;15;2213
40;5;46;16;2213
45;8;49;17;2213
45;6;51;17;2213
47;7;55;21;2213
54;8;57;16;2213
57;9;60;15;2213
58;5;64;15;2213
69;9;74;15;2213
85;9;87;14;2213
94;9;96;13;2213
95;8;98;14;2213
9;13;13;18;2213
8;11;14;19;2213
13;12;17;18;2213
16;12;19;18;2213
20;12;23;18;2213
23;13;26;18;2213
26;11;29;17;2213
30;11;33;17;2213
38;13;42;17;2213
46;13;48;16;2213
45;12;50;18;2213
57;13;60;19;2213
56;10;63;21;2213
59;13;62;18;2213
62;13;65;18;2213
64;12;67;18;2213
67;12;70;18;2213
0;13;6;25;2213
2;16;5;21;2213
13;16;16;20;2213
15;16;18;20;2213
17;15;20;21;2213
20;16;23;23;2213
38;16;40;20;2213
36;14;41;22;2213
36;10;45;24;2213
60;16;63;23;2213
63;15;68;23;2213
63;13;69;25;2213
67;16;70;22;2213
1;18;2;24;2213
2;19;5;25;2213
13;20;16;23;2213
27;19;31;23;2213
38;20;40;23;2213
36;18;41;26;2213
36;15;47;29;2213
45;14;54;27;2213
55;20;56;23;2213
57;19;60;25;2213
61;18;64;24;2213
65;19;68;25;2213
66;20;70;26;2213
98;20;99;24;2213
1;23;2;26;2213
1;20;4;28;2213
-1;17;5;30;2213
2;20;7;27;2213
2;17;8;28;2213
4;22;7;27;2213
7;23;10;28;2213
10;23;13;27;2213
16;23;19;27;2213
18;22;21;28;2213
19;23;22;27;2213
27;23;31;27;2213
30;23;33;27;2213
32;23;35;27;2213
31;23;36;29;2213
31;19;38;31;2213
34;20;39;28;2213
34;18;40;29;2213
41;22;52;33;2213
41;22;52;33;2213
45;21;53;31;2213
57;20;62;28;2213
60;21;63;27;2213
63;23;64;27;2213
65;21;68;27;2213
1;27;2;31;2213
0;26;3;32;2213
0;23;5;36;2213
2;25;5;33;2213
4;25;7;31;2213
2;22;9;34;2213
7;25;10;31;2213
5;23;12;34;2213
13;25;16;30;2213
11;23;17;32;2213
15;25;18;30;2213
14;24;19;32;2213
13;23;20;34;2213
19;26;22;31;2213
27;26;31;31;2213
29;26;34;32;2213
27;24;35;35;2213
41;23;52;34;2213
42;23;52;32;2213
59;23;63;31;2213
57;20;63;31;2213
62;26;65;31;2213
64;27;66;30;2213
67;26;70;31;2213
0;30;2;34;2213
0;29;3;35;2213
-1;27;4;38;2213
5;30;7;34;2213
5;29;8;35;2213
2;26;9;38;2213
8;31;9;34;2213
7;29;10;35;2213
5;27;12;38;2213
9;31;13;34;2213
9;29;14;35;2213
9;26;16;37;2213
13;27;17;35;2213
12;26;18;37;2213
13;26;19;38;2213
17;27;22;34;2213
16;25;23;38;2213
20;30;23;34;2213
23;30;26;34;2213
25;29;28;35;2213
28;29;34;37;2213
27;28;35;39;2213
59;29;63;35;2213
62;29;67;35;2213
61;28;67;36;2213
63;27;69;37;2213
67;28;71;34;2213
65;26;73;37;2213
1;32;2;37;2213
0;31;3;38;2213
2;28;8;41;2213
5;33;8;38;2213
5;32;8;38;2213
2;29;9;42;2213
8;33;9;38;2213
5;31;12;42;2213
9;34;13;38;2213
9;31;15;41;2213
13;31;17;39;2213
13;31;18;39;2213
17;31;22;39;2213
16;27;23;42;2213
20;32;23;37;2213
23;33;26;38;2213
25;32;30;38;2213
28;31;34;39;2213
65;29;73;40;2213
1;36;2;41;2213
1;34;4;42;2213
3;36;5;41;2213
3;34;6;42;2213
2;31;8;44;2213
5;35;8;40;2213
3;32;9;43;2213
8;36;11;41;2213
8;35;11;42;2213
6;34;13;44;2213
13;35;16;42;2213
15;34;18;41;2213
26;34;29;41;2213
29;35;34;42;2213
34;34;38;42;2213
32;33;38;45;2213
70;35;74;42;2213
69;34;75;42;2213
1;40;2;45;2213
0;38;3;46;2213
0;37;5;49;2213
3;41;5;45;2213
13;40;16;45;2213
16;40;17;45;2213
14;37;20;46;2213
25;40;28;45;2213
27;40;31;45;2213
30;38;33;45;2213
36;42;38;45;2213
42;36;52;49;2213
70;40;74;46;2213
69;39;75;45;2213
70;38;76;45;2213
1;42;2;47;2213
1;41;4;49;2213
0;40;5;51;2213
3;43;6;48;2213
9;43;13;48;2213
9;42;13;48;2213
8;39;14;50;2213
13;44;16;49;2213
11;40;17;51;2213
15;43;16;48;2213
15;43;18;49;2213
25;43;28;48;2213
30;43;33;48;2213
32;42;35;47;2213
36;42;38;47;2213
38;44;40;47;2213
37;42;42;49;2213
36;39;42;50;2213
43;43;49;49;2213
45;43;52;49;2213
43;41;52;50;2213
59;41;65;50;2213
62;43;67;49;2213
61;42;67;50;2213
64;43;67;49;2213
67;42;70;49;2213
66;42;72;49;2213
70;41;74;49;2213
77;43;80;48;2213
1;45;2;50;2213
1;44;4;52;2213
1;42;5;55;2213
3;45;6;52;2213
10;46;12;51;2213
9;43;15;56;2213
13;45;16;50;2213
13;45;17;52;2213
11;43;17;56;2213
15;46;16;49;2213
15;45;18;52;2213
13;42;20;55;2213
26;46;29;52;2213
31;45;34;51;2213
34;45;38;50;2213
38;47;40;50;2213
38;46;42;52;2213
37;45;43;54;2213
41;46;44;49;2213
39;45;44;52;2213
44;46;45;49;2213
45;48;48;51;2213
47;47;50;50;2213
51;47;52;50;2213
49;45;53;51;2213
54;47;59;53;2213
53;46;60;54;2213
56;47;61;53;2213
56;47;62;55;2213
59;46;63;52;2213
59;45;65;53;2213
62;46;65;51;2213
61;45;67;53;2213
63;46;67;51;2213
62;45;68;53;2213
67;46;70;51;2213
67;45;70;51;2213
65;43;71;52;2213
0;49;3;55;2213
0;46;5;59;2213
2;48;5;54;2213
9;49;13;56;2213
12;49;16;57;2213
16;50;17;53;2213
13;49;18;55;2213
18;50;21;55;2213
19;49;22;56;2213
31;49;34;53;2213
32;49;35;55;2213
34;48;39;56;2213
38;49;41;54;2213
50;49;53;55;2213
48;46;54;56;2213
53;49;55;52;2213
52;49;56;55;2213
55;49;58;54;2213
64;51;67;54;2213
64;48;70;57;2213
68;47;74;56;2213
0;52;2;57;2213
0;52;3;60;2213
-1;51;4;63;2213
3;52;5;56;2213
1;48;7;62;2213
5;52;8;56;2213
8;53;9;56;2213
7;52;12;58;2213
6;49;13;60;2213
15;53;16;56;2213
18;52;21;56;2213
18;51;23;57;2213
22;51;27;57;2213
21;49;27;59;2213
24;52;27;56;2213
30;52;33;57;2213
33;52;36;56;2213
35;52;38;57;2213
46;49;52;59;2213
49;51;55;59;2213
53;53;55;56;2213
51;52;57;60;2213
65;53;68;58;2213
62;52;68;60;2213
66;53;69;58;2213
64;52;70;60;2213
68;51;74;60;2213
1;55;4;63;2213
0;53;5;64;2213
2;55;5;63;2213
1;53;5;64;2213
5;56;7;60;2213
5;55;8;61;2213
2;52;9;64;2213
9;56;10;60;2213
8;54;13;60;2213
8;52;14;63;2213
10;53;16;61;2213
15;56;18;59;2213
17;56;20;60;2213
16;52;22;62;2213
19;54;23;60;2213
18;52;24;60;2213
25;56;27;59;2213
24;54;27;60;2213
23;51;29;62;2213
29;56;31;60;2213
29;56;34;62;2213
32;56;35;60;2213
35;56;38;60;2213
38;56;41;60;2213
42;56;45;60;2213
49;54;54;62;2213
51;54;57;62;2213
63;55;66;60;2213
64;56;67;60;2213
63;54;68;60;2213
63;53;69;63;2213
67;55;70;60;2213
64;53;70;63;2213
1;55;4;64;2213
1;54;5;65;2213
2;56;5;63;2213
1;52;5;65;2213
4;58;9;66;2213
3;56;9;68;2213
9;57;14;63;2213
8;52;16;65;2213
9;52;18;64;2213
10;55;21;67;2213
18;55;24;66;2213
25;57;28;63;2213
23;54;29;65;2213
28;59;30;62;2213
32;58;35;63;2213
35;59;38;63;2213
39;60;41;63;2213
38;58;41;64;2213
40;59;43;63;2213
45;60;48;64;2213
53;60;55;63;2213
52;59;56;65;2213
51;56;57;67;2213
55;59;56;62;2213
53;57;58;63;2213
52;55;60;66;2213
58;59;60;62;2213
57;58;60;64;2213
56;56;63;67;2213
60;58;63;64;2213
57;56;63;67;2213
63;60;65;63;2213
62;55;68;67;2213
63;55;69;67;2213
67;59;69;63;2213
66;58;69;64;2213
64;55;70;67;2213
85;59;88;63;2213
1;57;7;70;2213
4;63;9;69;2213
3;60;9;70;2213
5;62;10;68;2213
28;64;30;67;2213
27;63;31;69;2213
27;60;33;71;2213
29;60;34;68;2213
32;62;37;68;2213
30;59;38;71;2213
34;63;39;69;2213
33;60;41;71;2213
37;62;42;68;2213
36;60;42;71;2213
42;63;43;66;2213
42;62;45;67;2213
48;63;51;67;2213
51;63;52;67;2213
50;62;53;68;2213
49;60;55;70;2213
53;63;55;67;2213
50;60;58;70;2213
51;60;59;70;2213
58;64;60;67;2213
58;63;61;69;2213
56;60;63;70;2213
60;64;61;67;2213
59;62;62;68;2213
57;59;63;70;2213
63;63;65;67;2213
63;61;66;67;2213
67;64;69;67;2213
66;62;70;68;2213
64;58;72;72;2213
70;63;72;67;2213
70;61;74;67;2213
69;58;75;70;2213
74;63;75;67;2213
74;63;78;67;2213
72;60;80;72;2213
79;63;82;67;2213
27;66;31;70;2213
27;66;31;72;2213
26;65;32;74;2213
27;63;34;74;2213
30;64;38;75;2213
33;63;41;74;2213
37;66;42;72;2213
35;63;42;74;2213
41;66;42;69;2213
39;63;44;71;2213
42;66;45;70;2213
45;66;48;70;2213
47;64;52;70;2213
45;63;52;72;2213
49;65;53;71;2213
48;63;54;73;2213
49;62;57;71;2213
59;66;60;69;2213
58;64;61;70;2213
60;66;61;69;2213
59;65;62;70;2213
63;64;68;70;2213
63;60;70;73;2213
67;67;69;70;2213
66;65;70;71;2213
63;62;71;73;2213
69;64;74;70;2213
72;64;75;70;2213
70;60;78;73;2213
72;60;80;74;2213
77;65;80;70;2213
76;63;81;71;2213
74;60;83;74;2213
80;65;81;70;2213
84;66;85;70;2213
81;64;86;72;2213
81;61;87;74;2213
89;66;92;70;2213
92;67;96;71;2213
29;67;38;78;2213
34;68;38;74;2213
31;66;41;77;2213
38;68;41;73;2213
36;67;41;74;2213
34;66;41;75;2213
41;70;42;73;2213
39;68;44;74;2213
38;65;45;76;2213
42;68;47;74;2213
42;65;48;74;2213
43;68;48;74;2213
42;66;49;75;2213
47;68;52;74;2213
46;67;52;76;2213
49;68;54;74;2213
49;67;55;75;2213
57;68;60;73;2213
72;63;80;76;2213
74;63;82;78;2213
78;67;82;75;2213
76;63;84;78;2213
82;69;85;74;2213
81;68;86;74;2213
85;68;88;73;2213
84;68;89;74;2213
84;65;90;76;2213
87;67;92;74;2213
86;65;92;74;2213
89;69;92;74;2213
89;67;93;74;2213
87;67;95;74;2213
92;70;96;73;2213
92;68;96;74;2213
90;67;98;75;2213
95;70;98;73;2213
92;68;99;76;2213
94;67;100;75;2213
28;67;38;78;2213
30;69;38;78;2213
42;70;46;77;2213
48;71;52;78;2213
47;70;53;78;2213
80;68;88;78;2213
83;70;88;77;2213
83;68;89;78;2213
86;68;92;78;2213
89;70;93;77;2213
89;69;95;78;2213
90;70;98;78;2213
20;79;23;84;2213
15;87;18;93;2213
18;88;20;91;2213
83;85;89;95;2213
85;86;90;94;2213
14;85;20;98;2213
16;88;23;96;2213
0;92;5;98;2213
15;87;24;98;2213
1;96;4;99;2213
0;94;5;100;2213
2;-2;13;16;2213
22;-1;33;15;2213
27;-2;38;14;2213
34;-2;42;11;2213
51;-2;57;11;2213
56;-1;64;13;2213
39;5;45;17;2213
55;2;63;16;2213
57;11;65;25;2213
56;10;66;26;2213
53;14;63;30;2213
34;25;42;36;2213
32;23;43;39;2213
40;23;52;38;2213
42;23;53;35;2213
42;21;54;37;2213
56;21;67;37;2213
0;27;8;45;2213
-1;23;10;49;2213
33;33;41;45;2213
31;31;42;48;2213
38;31;49;44;2213
38;30;52;45;2213
45;27;59;45;2213
52;30;62;44;2213
58;31;66;43;2213
63;28;74;44;2213
0;34;9;55;2213
32;36;42;52;2213
39;38;49;49;2213
38;37;50;51;2213
58;38;66;50;2213
56;34;68;53;2213
62;35;74;54;2213
1;40;10;59;2213
38;44;50;58;2213
42;42;54;56;2213
49;45;56;56;2213
45;43;60;59;2213
53;45;61;56;2213
61;43;75;63;2213
-1;45;9;65;2213
50;51;58;60;2213
47;49;60;64;2213
52;49;63;64;2213
59;50;67;61;2213
61;48;77;70;2213
88;49;97;67;2213
92;49;101;66;2213
-1;52;7;67;2213
-2;49;8;70;2213
4;52;12;68;2213
2;49;13;70;2213
8;52;17;66;2213
6;49;19;67;2213
12;55;21;67;2213
18;56;27;68;2213
24;55;32;67;2213
23;52;34;70;2213
28;55;41;70;2213
49;57;57;68;2213
53;56;61;67;2213
51;53;63;70;2213
58;56;67;68;2213
57;51;71;71;2213
63;55;74;69;2213
62;50;79;72;2213
81;55;93;72;2213
86;55;97;70;2213
93;56;99;67;2213
90;53;101;70;2213
-2;58;10;77;2213
27;63;40;78;2213
31;62;43;76;2213
48;63;57;74;2213
45;60;60;78;2213
52;62;61;74;2213
49;59;63;78;2213
58;60;67;74;2213
56;56;71;78;2213
83;63;92;74;2213
80;60;94;78;2213
88;63;96;75;2213
92;63;100;75;2213
89;60;102;79;2213
29;70;38;81;2213
27;67;40;81;2213
32;70;40;81;2213
31;68;42;82;2213
39;69;47;81;2213
37;67;49;84;2213
77;67;88;81;2213
83;70;92;82;2213
81;67;95;84;2213
88;70;97;82;2213
92;70;101;83;2213
89;67;103;86;2213
13;78;23;93;2213
12;77;26;96;2213
82;79;92;92;2213
81;78;95;92;2213
92;77;101;91;2213
88;74;102;95;2213
67;-2;81;20;2213
0;7;14;31;2213
76;6;90;30;2213
87;5;101;31;2213
1;17;13;44;2213
18;18;32;43;2213
38;18;52;42;2213
60;19;75;45;2213
36;30;53;56;2213
47;31;64;58;2213
58;33;77;61;2213
63;33;84;63;2213
26;44;45;69;2213
63;46;83;74;2213
85;42;103;69;2213
85;70;103;93;2213
34;-1;39;5;2087
34;-1;42;9;2087
45;-1;49;5;2087
31;1;38;12;2087
40;1;48;12;2087
78;2;83;8;2087
22;3;28;16;2087
80;5;88;19;2087
83;5;89;17;2087
52;6;59;17;2087
45;9;52;20;2087
58;16;61;21;2087
46;17;52;25;2087
48;10;56;24;2087
53;16;60;27;2087
48;23;52;29;2087
3;27;5;31;2087
1;23;7;36;2087
31;26;36;32;2087
41;23;52;34;2087
2;28;5;36;2087
13;28;18;36;2087
19;29;20;34;2087
29;28;37;39;2087
63;29;68;35;2087
3;31;6;38;2087
31;33;37;41;2087
0;31;5;44;2087
27;34;31;41;2087
36;34;42;47;2087
67;38;70;45;2087
40;43;45;49;2087
42;42;49;49;2087
59;42;63;49;2087
46;43;54;52;2087
9;49;13;54;2087
51;48;57;56;2087
2;51;6;59;2087
30;56;33;60;2087
7;59;12;65;2087
21;54;27;65;2087
1;60;4;68;2087
